ph,calcium_mol_m3,inorganic_carbon_mol_m3,alpha_co2,alpha_hco3,alpha_co3,calcite_saturation
8.0,0.11610296761308964,0.7593719620188658,0.02059162234668289,0.974295203739238,0.00511317391407925,0.13575558682829084
8.0,0.11610296761308964,1.2285531594682475,0.02059162234668289,0.974295203739238,0.00511317391407925,0.2196327537165761
8.0,0.11610296761308964,1.9876199558733711,0.02059162234668289,0.974295203739238,0.00511317391407925,0.35533378501866175
8.0,0.11610296761308964,3.2156794018551147,0.02059162234668289,0.974295203739238,0.00511317391407925,0.5748782758450632
8.0,0.11610296761308964,5.202500601263859,0.02059162234668289,0.974295203739238,0.00511317391407925,0.9300692643713445
8.0,0.11610296761308964,8.416887731574398,0.02059162234668289,0.974295203739238,0.00511317391407925,1.5047165163036877
8.0,0.11610296761308964,13.617297625821951,0.02059162234668289,0.974295203739238,0.00511317391407925,2.4344120176549575
8.0,0.11610296761308964,22.030802898155194,0.02059162234668289,0.974295203739238,0.00511317391407925,3.9385238398664577
8.0,0.11610296761308964,35.64262819790331,0.02059162234668289,0.974295203739238,0.00511317391407925,6.371957550611723
8.0,0.11610296761308964,57.66457767003818,0.02059162234668289,0.974295203739238,0.00511317391407925,10.30889863248217
8.0,0.11610296761308964,93.29288231498796,0.02059162234668289,0.974295203739238,0.00511317391407925,16.67829551133627
8.0,0.11610296761308964,150.93428656394133,0.02059162234668289,0.974295203739238,0.00511317391407925,26.983051350121098
8.0,0.11610296761308964,244.18967766103688,0.02059162234668289,0.974295203739238,0.00511317391407925,43.654644425048794
8.0,0.11610296761308964,395.0633088986062,0.02059162234668289,0.974295203739238,0.00511317391407925,70.62685220991104
8.0,0.11610296761308964,639.1548550818165,0.02059162234668289,0.974295203739238,0.00511317391407925,114.2639533267723
8.0,0.11610296761308964,1034.059401551527,0.02059162234668289,0.974295203739238,0.00511317391407925,184.86242302089525
8.0,0.11610296761308964,1672.957402162304,0.02059162234668289,0.974295203739238,0.00511317391407925,299.08045757374714
8.0,0.11610296761308964,2706.601250615082,0.02059162234668289,0.974295203739238,0.00511317391407925,483.8685907108956
8.0,0.11610296761308964,4378.886348428621,0.02059162234668289,0.974295203739238,0.00511317391407925,782.8288580801595
8.0,0.11610296761308964,7084.399908592763,0.02059162234668289,0.974295203739238,0.00511317391407925,1266.5029985573876
8.0,0.11610296761308964,11461.526532397798,0.02059162234668289,0.974295203739238,0.00511317391407925,2049.0172644997288
8.0,0.11610296761308964,18543.079463021615,0.02059162234668289,0.974295203739238,0.00511317391407925,3315.0112988285273
8.0,0.11610296761308964,30000.0,0.02059162234668289,0.974295203739238,0.00511317391407925,5363.205133385665
8.0,0.18958849743758918,0.0,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0
8.0,0.18958849743758918,0.01,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0029166374671991515
8.0,0.18958849743758918,0.01617854254457877,0.02059162234668289,0.974295203739238,0.00511317391407925,0.004718694335019394
8.0,0.18958849743758918,0.026174523886674537,0.02059162234668289,0.974295203739238,0.00511317391407925,0.007634159705397411
8.0,0.18958849743758918,0.04234656482846575,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0123509577585881
8.0,0.18958849743758918,0.06851057006940962,0.02059162234668289,0.974295203739238,0.00511317391407925,0.01998204955636129
8.0,0.18958849743758918,0.11084011726212886,0.02059162234668289,0.974295203739238,0.00511317391407925,0.032328043887547245
8.0,0.18958849743758918,0.17932315527714526,0.02059162234668289,0.974295203739238,0.00511317391407925,0.05230206334176931
8.0,0.18958849743758918,0.29011872968794,0.02059162234668289,0.974295203739238,0.00511317391407925,0.08461711569440686
8.0,0.18958849743758918,0.4693698211235485,0.02059162234668289,0.974295203739238,0.00511317391407925,0.1368981606261505
8.0,0.18958849743758918,0.7593719620188658,0.02059162234668289,0.974295203739238,0.00511317391407925,0.2214812715964755
8.0,0.18958849743758918,1.2285531594682475,0.02059162234668289,0.974295203739238,0.00511317391407925,0.3583244175350984
8.0,0.18958849743758918,1.9876199558733711,0.02059162234668289,0.974295203739238,0.00511317391407925,0.5797166833852998
8.0,0.18958849743758918,3.2156794018551147,0.02059162234668289,0.974295203739238,0.00511317391407925,0.9378971025951184
8.0,0.18958849743758918,5.202500601263859,0.02059162234668289,0.974295203739238,0.00511317391407925,1.517380817677228
8.0,0.18958849743758918,8.416887731574398,0.02059162234668289,0.974295203739238,0.00511317391407925,2.4549010115118763
8.0,0.18958849743758918,13.617297625821951,0.02059162234668289,0.974295203739238,0.00511317391407925,3.9716720457474355
8.0,0.18958849743758918,22.030802898155194,0.02059162234668289,0.974295203739238,0.00511317391407925,6.425586516523909
8.0,0.18958849743758918,35.64262819790331,0.02059162234668289,0.974295203739238,0.00511317391407925,10.395662483145376
8.0,0.18958849743758918,57.66457767003818,0.02059162234668289,0.974295203739238,0.00511317391407925,16.818666776264887
8.0,0.18958849743758918,93.29288231498796,0.02059162234668289,0.974295203739238,0.00511317391407925,27.2101515982895
8.0,0.18958849743758918,150.93428656394133,0.02059162234668289,0.974295203739238,0.00511317391407925,44.02205952773647
8.0,0.18958849743758918,244.18967766103688,0.02059162234668289,0.974295203739238,0.00511317391407925,71.22127629694637
8.0,0.18958849743758918,395.0633088986062,0.02059162234668289,0.974295203739238,0.00511317391407925,115.22564486493468
